student_id,department,semester,gender,hostel_or_dayscholar,study_time_preference,learning_style,sleep_quality,stress_level,internet_access_quality,part_time_job,mentor_support,placement_status,study_minutes_per_day,material_prep_minutes_per_week,extracurricular_minutes_per_week,skill_dev_minutes_per_week,attendance_percentage,previous_year_score,previous_semester_gpa,backlogs_count,internal_marks,projects_completed,hackathons_participated,internships_completed,certifications_count,coding_problems_solved,coding_platform_rating,productivity_index,final_score,performance_category
STU0762,CSE,5,Male,Hostel,Afternoon,Kinesthetic,Average,Medium,Good,No,No,Not Started,138,191,169,205,96.8,82.3,8.5,0,37,2,0,2,4.0,111,963,60.73,88.71,Excellent
STU0763,CSE,1,Female,Day Scholar,Morning,Visual,Average,Medium,Good,No,No,Not Started,174,318,0,645,76.8,68.7,6.97,1,36,0,0,0,0.0,35,957,66.79,75.35,Good
STU0764,CSE-DS,2,Male,Day Scholar,Night,Auditory,Average,Medium,Good,No,Yes,Not Started,270,263,169,260,63.8,66.3,7.53,0,31,1,2,0,1.0,0,988,66.98,74.81,Good
STU0765,CSE,7,Female,Hostel,Night,Kinesthetic,Good,Medium,Good,No,Yes,Placed,285,388,97,408,100.0,76.0,7.01,2,39,6,1,1,1.0,290,946,91.87,81.82,Good
STU0766,CSE-AIML,3,Male,Day Scholar,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,97,260,201,461,90.8,68.9,6.61,0,29,5,0,1,2.0,116,976,75.51,81.77,Good
STU0767,IT,3,Female,Hostel,Night,Visual,Average,Medium,Good,No,No,Not Started,204,63,95,628,66.0,70.1,7.11,1,28,1,0,0,2.0,184,995,76.01,72.23,Good
STU0768,IT,8,Male,Day Scholar,Night,Kinesthetic,Poor,Medium,Good,No,Yes,In Progress,305,92,212,119,89.2,77.2,8.19,0,34,5,2,2,2.0,110,1142,70.39,83.45,Good
STU0769,CSE,6,Female,Day Scholar,Morning,Visual,Average,Medium,Poor,No,Yes,Not Started,183,105,103,351,78.4,70.5,7.69,0,40,3,2,0,6.0,207,1234,65.7,80.23,Good
STU0770,IT,7,Female,Day Scholar,Night,Kinesthetic,Average,Medium,Good,No,No,Placed,279,171,148,292,72.8,76.3,8.4,0,36,4,3,0,8.0,196,1058,76.8,84.35,Good
STU0771,CSE,4,Male,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,No,Not Started,194,421,256,832,82.5,69.8,6.6,1,39,0,1,1,3.0,308,1204,86.48,78.21,Good
STU0772,IT,6,Male,Hostel,Afternoon,Auditory,Poor,Medium,Good,No,No,Not Started,279,378,138,184,81.8,72.8,6.72,0,34,10,3,2,,70,847,76.23,81.1,Good
STU0773,CSE,2,Male,Hostel,Night,Auditory,Good,Low,Good,No,No,Not Started,299,291,2,109,82.6,70.1,6.92,0,42,6,1,0,1.0,0,899,86.25,82.92,Good
STU0774,CSE,8,Female,Day Scholar,Night,Kinesthetic,Good,Low,Good,Yes,Yes,Placed,336,334,21,693,79.8,83.1,8.9,0,42,6,2,4,3.0,516,1087,100.0,89.59,Excellent
STU0775,IT,6,Male,Day Scholar,Night,Auditory,Average,Medium,Average,No,No,Not Started,222,324,244,832,67.9,75.4,7.52,0,39,2,2,0,5.0,544,1290,84.68,80.63,Good
STU0776,CSE,8,Female,Hostel,Night,Kinesthetic,Average,Low,Good,No,No,Placed,144,364,0,538,82.4,70.1,6.87,0,40,6,3,1,5.0,474,1321,89.73,82.4,Good
STU0777,CSE,3,Male,Hostel,Morning,Visual,Poor,Medium,Good,No,No,Not Started,204,115,45,0,73.4,65.2,6.78,0,35,1,1,1,1.0,70,685,46.18,73.44,Good
STU0778,CSE-DS,4,Male,Day Scholar,Afternoon,Kinesthetic,Average,Low,Good,No,Yes,Not Started,209,393,408,103,70.4,69.0,6.71,0,34,5,0,0,3.0,19,975,77.71,78.19,Good
STU0779,CSE-DS,2,Male,Hostel,Morning,Kinesthetic,Poor,Medium,Good,No,No,Not Started,181,251,84,124,74.5,68.4,6.95,0,33,0,0,0,0.0,112,899,48.09,71.88,Good
STU0780,CSE-DS,3,Male,Day Scholar,Night,Auditory,Good,Medium,Good,No,No,Not Started,246,278,152,706,70.2,71.3,7.13,0,36,1,0,1,0.0,209,1226,83.46,79.78,Good
STU0781,CSE-DS,7,Male,Day Scholar,Night,Auditory,Average,Medium,Average,Yes,Yes,Placed,231,374,42,284,73.0,68.9,6.92,0,36,5,1,2,1.0,139,1299,71.7,72.56,Good
STU0782,CSE-AIML,1,Female,Hostel,Morning,Visual,Average,Medium,Good,No,No,Not Started,205,273,164,359,71.9,73.2,7.07,0,37,0,0,0,1.0,89,949,61.53,73.63,Good
STU0783,CSE,5,Female,Day Scholar,Morning,Visual,Good,Medium,,No,Yes,Not Started,378,135,196,235,56.7,67.5,6.72,0,39,3,1,0,2.0,121,831,90.66,77.44,Good
STU0784,CSE,2,Male,Hostel,Afternoon,Visual,Average,Low,Good,No,Yes,Not Started,106,219,84,33,84.6,72.3,7.16,1,32,2,3,0,2.0,12,953,64.06,73.68,Good
STU0785,CSE,4,Female,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,213,325,128,154,76.0,74.8,7.1,0,38,5,1,0,2.0,26,936,72.56,76.95,Good
STU0786,ECE,8,Female,Day Scholar,Night,Visual,Average,Low,Good,No,Yes,In Progress,180,168,6,692,81.9,74.3,6.96,1,37,4,1,1,4.0,556,1158,98.67,81.28,Good
STU0787,CSE-AIML,6,Male,Day Scholar,Morning,Visual,Poor,Low,Good,No,Yes,Not Started,13,171,66,291,84.7,71.5,6.43,4,40,2,0,0,4.0,182,1359,53.99,70.62,Good
STU0788,CSE-AIML,7,Male,Hostel,Night,Auditory,Average,Low,Average,No,No,Placed,123,281,120,0,83.5,69.1,7.33,0,34,3,1,0,5.0,11,1153,60.87,76.91,Good
STU0789,CSE-AIML,6,Male,Hostel,Night,Auditory,Good,Low,Good,No,No,Not Started,52,261,315,432,85.7,61.7,6.74,0,31,8,3,2,5.0,244,980,84.47,76.62,Good
STU0790,ECE,2,Male,Hostel,Morning,Visual,Poor,High,Average,No,No,Not Started,255,162,0,284,81.1,78.5,8.16,0,35,2,0,0,0.0,67,859,52.63,86.37,Excellent
STU0791,CSE,7,Female,Hostel,Night,Visual,Poor,Medium,Average,No,Yes,Placed,66,400,172,289,84.4,66.5,6.86,0,28,3,4,2,3.0,203,1385,57.27,75.71,Good
STU0792,CSE-AIML,4,Female,Hostel,Afternoon,Kinesthetic,Average,Medium,Average,No,Yes,Not Started,56,265,216,251,64.5,64.0,7.78,0,31,4,1,0,1.0,118,1347,64.99,78.37,Good
STU0793,CSE-AIML,2,Male,Hostel,Afternoon,Kinesthetic,Poor,High,Good,No,No,Not Started,161,0,88,67,81.1,74.3,7.21,1,37,4,1,0,0.0,20,804,46.7,81.32,Good
STU0794,CSE-DS,4,Male,Hostel,Afternoon,Auditory,Poor,Low,Average,Yes,No,Not Started,148,289,187,166,80.8,74.6,7.42,0,36,3,1,0,1.0,81,1260,61.15,78.89,Good
STU0795,CSE,6,Female,Hostel,Night,Visual,Average,Medium,Average,No,No,Not Started,144,318,226,738,78.1,67.2,6.73,0,35,6,0,1,3.0,447,1468,83.91,73.22,Good
STU0796,IT,3,Female,Hostel,Night,Visual,Poor,High,Good,No,No,Not Started,82,324,317,477,81.6,61.9,6.21,1,32,3,0,1,1.0,181,1323,51.34,68.27,Average
STU0797,ECE,7,Female,Day Scholar,Morning,Visual,Good,High,Good,No,No,Placed,260,188,301,439,67.7,62.5,5.31,2,27,5,2,5,6.0,371,1001,84.29,61.8,Average
STU0798,CSE-AIML,1,Female,Day Scholar,Night,Visual,Good,Low,Good,No,No,Not Started,164,127,0,261,79.1,70.7,7.54,0,34,1,0,0,2.0,15,880,73.52,78.97,Good
STU0799,CSE-DS,3,Male,Hostel,Morning,Visual,Poor,Medium,Good,No,Yes,Not Started,267,244,69,319,81.4,73.9,7.16,0,36,2,1,0,1.0,11,980,64.44,76.85,Good
STU0800,ECE,1,Female,Hostel,Night,Kinesthetic,Average,Low,Good,No,Yes,Not Started,91,263,163,638,96.3,67.3,6.47,2,35,4,1,0,2.0,87,1135,82.51,78.96,Good
STU0801,CSE-DS,6,Female,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,122,331,133,323,81.2,70.5,7.23,0,38,4,0,0,0.0,257,1214,63.3,82.28,Good
STU0802,CSE,8,Male,Hostel,Morning,Visual,Average,Medium,Average,No,No,In Progress,101,280,198,355,72.7,62.7,6.11,1,26,3,0,5,0.0,276,1124,67.47,65.81,Average
STU0803,CSE-AIML,7,Female,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,Yes,Placed,177,372,148,410,59.2,68.9,6.78,0,28,8,0,1,2.0,300,1079,86.06,71.42,Good
STU0804,CSE-DS,3,Male,Day Scholar,Night,Kinesthetic,Good,Low,Good,No,No,Not Started,119,378,148,53,79.8,72.5,6.75,1,34,4,0,1,4.0,0,1221,65.0,75.0,Good
STU0805,CSE-AIML,3,Male,Day Scholar,Afternoon,Visual,Good,Low,Average,No,Yes,Not Started,277,242,133,274,85.5,75.6,6.95,0,34,4,0,1,0.0,89,930,91.47,82.18,Good
STU0806,CSE-DS,2,Male,Day Scholar,Night,Kinesthetic,Good,Low,Good,No,No,Not Started,0,123,159,53,81.0,60.9,6.42,4,25,0,0,0,1.0,51,964,54.47,62.1,Average
STU0807,ECE,5,Male,Hostel,Night,Visual,Good,Low,Good,No,Yes,Not Started,332,363,178,0,91.6,79.7,8.14,0,37,7,1,2,1.0,14,1159,88.76,88.33,Excellent
STU0808,ECE,6,Male,Day Scholar,Night,Kinesthetic,Average,Low,Good,No,No,In Progress,152,309,172,2,68.3,77.4,8.58,0,36,5,5,1,4.0,2,980,70.11,83.02,Good
STU0809,CSE-AIML,4,Male,Day Scholar,Afternoon,Visual,Poor,High,Good,No,Yes,Not Started,110,121,0,291,71.4,59.7,5.18,0,34,3,5,1,1.0,168,1116,51.14,65.83,Average
STU0810,CSE,6,Male,Hostel,Morning,Visual,Average,Medium,Average,No,No,Not Started,345,212,2,564,100.0,85.6,8.5,0,40,5,3,0,2.0,305,1257,87.03,89.64,Excellent
STU0811,ECE,4,Male,Hostel,Afternoon,Kinesthetic,Average,Low,Good,No,Yes,Not Started,170,118,129,369,81.9,71.7,7.01,2,35,3,0,0,4.0,144,1164,83.46,74.73,Good
STU0812,IT,7,Male,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Placed,153,7,177,393,77.1,67.4,6.52,0,35,5,0,1,3.0,261,966,70.91,79.4,Good
STU0813,CSE,4,Male,Hostel,Afternoon,Auditory,Average,Medium,Average,No,No,Not Started,124,122,169,503,77.9,62.8,6.55,0,37,0,2,1,2.0,188,903,68.61,78.87,Good
STU0814,ECE,8,Female,Day Scholar,Morning,Visual,Average,Medium,Good,No,Yes,Placed,156,0,0,672,74.6,75.7,7.57,0,37,7,1,3,9.0,511,1388,95.56,84.7,Good
STU0815,IT,1,Male,Hostel,Night,Visual,Poor,Medium,Good,No,Yes,Not Started,223,296,37,449,91.4,80.7,8.48,0,48,2,1,0,1.0,0,987,64.28,88.49,Excellent
STU0816,CSE-AIML,4,Male,Hostel,Night,Visual,Good,Low,Average,No,No,Not Started,226,246,149,151,72.4,73.3,6.76,0,34,3,0,1,3.0,106,1323,80.59,75.16,Good
STU0817,CSE-AIML,4,Female,Hostel,Morning,Visual,Good,Medium,Good,No,Yes,Not Started,72,139,187,290,79.1,67.1,6.54,0,31,4,0,0,3.0,131,1091,78.71,78.87,Good
STU0818,CSE,2,Female,Hostel,Night,Kinesthetic,Poor,Medium,Average,No,No,Not Started,74,327,148,581,69.9,53.9,4.79,3,26,1,0,0,1.0,68,1122,51.38,56.94,Average
STU0819,CSE,3,Female,Day Scholar,Night,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,272,68,127,441,48.5,64.8,6.04,4,30,2,1,0,3.0,130,1088,76.31,61.45,Average
STU0820,CSE,6,Male,Hostel,Morning,Auditory,Poor,High,Poor,No,Yes,Not Started,132,389,157,147,76.7,62.8,5.64,0,31,4,1,0,3.0,116,997,47.29,69.03,Average
STU0821,IT,6,Male,Day Scholar,Morning,Visual,Poor,High,Poor,No,Yes,Not Started,174,185,188,360,80.1,75.3,7.94,0,38,5,3,2,4.0,278,1454,55.89,82.87,Good
STU0822,CSE,7,Female,Hostel,Night,Auditory,Poor,High,Average,No,Yes,Placed,190,291,0,572,79.2,74.4,7.26,0,35,10,3,2,8.0,296,1116,72.77,83.13,Good
STU0823,CSE,7,Male,Hostel,Night,Auditory,Average,Low,Good,No,No,In Progress,312,114,64,503,99.1,84.3,8.51,0,49,7,0,4,3.0,386,1047,96.14,96.18,Excellent
STU0824,CSE,8,Male,Hostel,Morning,Auditory,Average,Medium,Good,No,No,Placed,299,254,167,446,83.2,84.7,7.42,0,36,6,3,1,5.0,297,1375,87.77,79.0,Good
STU0825,CSE-AIML,4,Male,Day Scholar,,Auditory,Poor,High,Good,Yes,No,Not Started,210,227,94,94,87.4,65.4,6.86,0,34,4,1,1,3.0,89,1085,56.49,73.82,Good
STU0826,ECE,5,Female,Hostel,Afternoon,Auditory,Good,Medium,Good,No,No,Not Started,119,204,125,102,100.0,63.8,6.35,1,29,5,2,3,0.0,35,1318,65.56,76.83,Good
STU0827,CSE,6,Male,Hostel,Night,Kinesthetic,Average,Low,,No,Yes,Not Started,388,184,63,322,90.5,84.6,8.53,0,41,5,0,1,4.0,134,903,87.05,86.86,Excellent
STU0828,CSE,7,Female,Hostel,Morning,Kinesthetic,Good,Medium,Average,No,No,In Progress,243,288,71,673,71.1,62.1,6.79,0,30,13,1,2,5.0,510,1144,100.0,78.5,Good
STU0829,CSE-DS,4,Female,Hostel,Morning,Auditory,Good,Low,Good,No,Yes,Not Started,303,133,138,417,71.5,71.7,7.31,0,33,4,0,1,3.0,109,1094,96.95,78.72,Good
STU0830,CSE-AIML,7,Male,Day Scholar,Night,Kinesthetic,Poor,Medium,Good,No,Yes,In Progress,158,3,0,303,66.1,63.5,5.56,0,33,7,2,1,6.0,270,984,73.3,71.32,Good
STU0831,CSE,8,Female,Hostel,Night,Kinesthetic,Poor,High,Poor,No,Yes,Placed,75,231,141,171,94.9,71.4,7.39,0,36,5,2,2,8.0,162,1423,46.71,80.67,Good
STU0832,CSE-AIML,1,Female,Hostel,Night,Auditory,Average,Medium,Good,No,No,Not Started,225,367,49,457,100.0,76.6,8.12,0,41,1,1,0,1.0,96,1103,73.15,86.41,Excellent
STU0833,CSE,1,Female,Hostel,Afternoon,Kinesthetic,Good,Medium,Average,No,No,Not Started,181,37,0,536,86.8,73.6,6.54,0,40,1,0,0,0.0,157,1307,78.0,79.93,Good
STU0834,CSE,7,Male,Day Scholar,Afternoon,Kinesthetic,Average,Medium,Poor,No,No,In Progress,328,249,208,232,78.5,65.8,6.61,0,33,7,0,1,3.0,152,1082,77.28,77.96,Good
STU0835,CSE-AIML,1,Female,Hostel,Afternoon,Visual,Average,High,Average,No,No,Not Started,170,239,281,256,99.7,82.3,7.53,2,38,1,2,0,0.0,43,922,58.45,79.3,Good
STU0836,CSE-AIML,7,Male,Day Scholar,Night,Auditory,Poor,Medium,Average,No,No,In Progress,139,305,141,197,94.2,72.7,7.74,0,39,3,1,2,1.0,143,1199,51.4,83.45,Good
STU0837,ECE,4,Female,Day Scholar,Night,Visual,Poor,Medium,Good,No,No,Not Started,295,251,143,80,71.6,72.1,7.3,0,33,4,1,1,2.0,74,1167,54.75,77.87,Good
STU0838,CSE,2,Male,Hostel,Morning,Visual,Poor,Medium,Average,Yes,Yes,Not Started,142,156,73,0,81.3,63.9,6.32,0,34,1,0,0,1.0,50,813,47.24,74.07,Good
STU0839,CSE-AIML,5,Male,Hostel,Afternoon,Auditory,Poor,Medium,Average,No,Yes,Not Started,155,46,262,454,84.2,71.6,6.99,0,31,3,0,2,1.0,217,1183,68.72,79.91,Good
STU0840,CSE-DS,4,Female,Hostel,Night,Visual,Average,Medium,Good,Yes,No,Not Started,40,250,283,37,77.8,67.6,6.35,0,33,2,1,1,1.0,0,1005,51.05,67.75,Average
STU0841,CSE,2,Female,Day Scholar,Night,Visual,Good,Medium,Good,No,No,Not Started,281,158,141,482,76.1,71.3,6.85,0,32,4,1,0,3.0,120,1079,81.59,79.48,Good
STU0842,CSE-DS,2,Female,Hostel,Afternoon,Kinesthetic,Poor,High,Good,No,Yes,Not Started,164,136,249,0,91.2,72.3,6.99,0,38,0,1,0,1.0,0,1214,41.68,78.61,Good
STU0843,CSE,6,Male,Hostel,Night,Visual,Good,Low,Good,No,Yes,Not Started,74,251,128,434,97.7,66.8,6.88,0,32,4,1,1,1.0,269,1278,83.75,78.51,Good
STU0844,ECE,4,Male,Day Scholar,Night,Auditory,Average,Low,Good,No,Yes,Not Started,284,109,116,215,95.1,65.8,6.58,0,31,2,1,1,2.0,76,1161,83.38,77.18,Good
STU0845,CSE,4,Female,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,156,254,133,366,90.3,72.0,7.08,0,38,2,2,0,2.0,190,1126,67.12,79.36,Good
STU0846,CSE-AIML,7,Female,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,In Progress,343,304,82,248,100.0,75.9,6.4,1,36,8,4,0,2.0,232,862,88.79,82.86,Good
STU0847,CSE,2,Female,Hostel,Night,Kinesthetic,Poor,Medium,Good,No,No,Not Started,294,59,300,209,76.1,71.2,7.83,0,32,2,0,0,2.0,0,799,53.97,77.71,Good
STU0848,ECE,2,Male,Hostel,Night,Auditory,Poor,High,,No,No,Not Started,71,355,230,75,77.1,75.6,8.06,0,41,3,0,0,1.0,0,1099,42.86,79.48,Good
STU0849,CSE-AIML,2,Male,Hostel,Night,Auditory,Average,Low,Good,No,Yes,Not Started,245,236,32,291,88.6,76.0,7.19,0,34,2,0,0,0.0,109,1138,78.05,81.68,Good
STU0850,CSE-AIML,7,Female,Hostel,Morning,Auditory,Good,Low,Good,No,No,Placed,274,362,152,605,87.3,70.8,7.03,0,33,5,0,1,3.0,402,771,97.19,84.25,Good
STU0851,CSE,6,Female,Day Scholar,Morning,Visual,Average,Low,Poor,No,No,In Progress,29,201,135,446,74.4,58.6,5.95,4,31,3,3,1,3.0,310,959,63.18,64.42,Average
STU0852,CSE-DS,4,Male,Hostel,Night,Visual,Poor,High,Good,No,Yes,Not Started,156,461,181,64,78.9,73.5,7.96,1,36,1,1,0,5.0,27,1131,47.96,76.28,Good
STU0853,CSE,2,Female,Day Scholar,Night,Kinesthetic,Average,Low,Good,No,No,Not Started,131,416,107,238,77.7,62.3,6.84,1,33,1,0,0,1.0,0,930,61.8,68.88,Average
STU0854,IT,1,Male,Day Scholar,Night,Kinesthetic,Good,Medium,Good,No,No,Not Started,277,238,42,219,79.2,62.9,6.23,4,34,2,0,0,2.0,23,1062,71.95,69.65,Average
STU0855,CSE,4,Male,Hostel,Morning,Auditory,Good,Medium,Average,No,No,Not Started,98,220,22,406,88.5,70.7,6.4,1,34,2,5,0,2.0,174,980,72.63,76.55,Good
STU0856,CSE,7,Male,Day Scholar,Night,Auditory,Good,Medium,Poor,No,No,In Progress,203,0,80,0,81.8,82.3,8.46,0,34,8,2,1,4.0,0,712,68.55,81.76,Good
STU0857,CSE,6,Male,Hostel,Morning,Visual,Good,Low,Poor,Yes,Yes,In Progress,354,215,172,507,57.6,69.3,7.81,0,36,5,1,2,4.0,347,868,97.49,76.04,Good
STU0858,CSE-AIML,1,Male,Day Scholar,Night,Visual,Average,Medium,Average,No,No,Not Started,0,272,181,854,84.5,65.1,6.15,2,30,1,0,0,1.0,152,1144,67.38,67.06,Average
STU0859,CSE-AIML,7,Male,Day Scholar,Morning,Auditory,Poor,Medium,Good,No,Yes,In Progress,188,238,286,331,84.7,65.0,6.51,2,36,10,5,2,5.0,196,1113,80.18,73.68,Good
STU0860,CSE,3,Male,Hostel,Morning,Auditory,Average,High,Poor,No,Yes,Not Started,191,262,0,254,91.5,66.2,6.67,1,32,2,0,1,1.0,111,1041,58.08,75.29,Good
STU0861,IT,4,Female,Hostel,Morning,Visual,Poor,High,Good,Yes,No,Not Started,0,298,288,511,84.1,66.1,6.29,1,32,2,1,0,0.0,208,1262,49.72,67.25,Average
STU0862,CSE-AIML,3,Male,Hostel,Night,Kinesthetic,Poor,Medium,Good,No,Yes,Not Started,29,204,0,86,86.8,74.1,6.53,0,35,5,0,0,1.0,40,1193,55.24,80.74,Good
STU0863,CSE-AIML,7,Male,Hostel,Afternoon,Kinesthetic,Poor,High,Average,No,Yes,Placed,258,265,179,545,59.6,67.4,6.14,3,34,5,2,1,8.0,372,1288,77.25,67.22,Average
STU0864,CSE-AIML,7,Male,Hostel,Morning,Visual,Good,Low,Good,Yes,No,Placed,174,163,156,113,82.2,69.9,7.23,0,32,2,1,5,6.0,83,705,71.68,72.28,Good
STU0865,CSE-AIML,7,Male,Hostel,Afternoon,Visual,Average,Medium,Poor,No,No,In Progress,197,94,20,839,82.8,73.5,7.33,0,39,5,0,2,2.0,551,1121,81.11,82.95,Good
STU0866,CSE-AIML,2,Female,Day Scholar,Morning,Kinesthetic,Good,Medium,Good,No,Yes,Not Started,166,439,144,0,90.3,78.9,7.86,0,41,0,1,0,1.0,34,1142,66.12,87.15,Excellent
STU0867,CSE,6,Male,Hostel,Night,Visual,Average,Medium,Good,Yes,Yes,Not Started,292,96,59,161,93.1,87.9,8.25,0,41,4,1,2,4.0,135,1278,85.67,87.66,Excellent
STU0868,CSE,2,Female,Day Scholar,Afternoon,Kinesthetic,Good,Low,Average,No,No,Not Started,396,207,249,381,78.4,77.4,7.79,0,37,3,0,0,3.0,159,1023,87.53,85.83,Excellent
STU0869,IT,6,Female,Day Scholar,Afternoon,Kinesthetic,Average,Medium,Average,Yes,No,In Progress,280,329,0,444,100.0,86.3,8.76,0,39,4,0,1,3.0,271,1325,79.94,87.44,Excellent
STU0870,ECE,5,Male,Hostel,Night,Visual,Good,Low,Average,No,Yes,Not Started,0,208,171,201,84.9,60.5,5.78,1,27,3,0,1,1.0,101,1006,75.16,70.43,Good
STU0871,CSE,2,Male,Day Scholar,Night,Auditory,Average,Medium,Good,No,Yes,Not Started,176,308,206,552,85.4,71.0,7.13,0,37,2,1,0,1.0,116,893,78.14,81.28,Good
STU0872,CSE,3,Male,Hostel,Night,Auditory,Good,Low,Good,No,Yes,Not Started,307,369,0,87,81.9,72.5,7.07,2,37,2,0,0,1.0,151,1079,77.48,75.66,Good
STU0873,CSE-DS,6,Male,Hostel,Night,Auditory,Average,Medium,Good,No,Yes,Not Started,141,248,9,80,72.1,73.8,7.45,0,33,4,2,0,6.0,75,991,71.23,74.29,Good
STU0874,CSE-AIML,2,Female,Day Scholar,Night,Auditory,Average,Medium,Good,No,Yes,Not Started,307,295,42,37,79.5,81.3,8.78,0,37,1,0,0,3.0,73,951,67.57,82.06,Good
STU0875,CSE,4,Female,Hostel,Morning,Auditory,Average,Medium,Good,No,No,Not Started,149,306,0,342,87.0,71.9,6.81,0,38,4,3,1,1.0,69,1220,69.47,77.53,Good
STU0876,CSE,7,Male,Hostel,Night,Auditory,Average,Medium,Good,No,No,In Progress,67,139,216,271,89.0,67.2,7.8,1,34,9,4,0,4.0,289,944,76.1,79.73,Good
STU0877,CSE-DS,6,Male,Day Scholar,Night,Auditory,Good,Low,Good,No,No,Not Started,244,73,161,57,82.2,73.8,9.01,0,33,8,1,2,8.0,0,952,84.67,83.73,Good
STU0878,CSE-DS,6,Male,Day Scholar,Night,Visual,Average,Low,Average,Yes,Yes,Not Started,221,481,183,333,69.1,66.4,6.97,0,36,6,4,1,3.0,117,958,85.55,72.64,Good
STU0879,CSE,2,Female,Day Scholar,Night,Visual,Average,Medium,Good,Yes,Yes,Not Started,125,292,197,68,71.6,73.4,7.87,0,36,0,0,0,3.0,108,968,60.82,73.31,Good
STU0880,CSE,5,Male,Day Scholar,Night,Auditory,Poor,High,Poor,No,Yes,Not Started,297,136,142,356,100.0,83.7,8.14,0,44,3,0,2,3.0,220,975,58.54,86.34,Excellent
STU0881,CSE,2,Male,Hostel,Morning,Visual,Good,Medium,Average,No,Yes,Not Started,13,490,0,485,83.1,62.3,6.23,0,33,2,0,0,0.0,124,870,74.13,73.89,Good
STU0882,CSE-DS,8,Male,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,No,Placed,274,61,83,83,95.1,71.1,7.22,0,32,5,1,5,2.0,90,965,72.37,85.6,Excellent
STU0883,CSE,3,Female,Day Scholar,,Auditory,Poor,High,,No,No,Not Started,130,134,219,220,100.0,68.8,7.28,0,34,2,0,0,0.0,114,1136,46.0,76.43,Good
STU0884,CSE,3,Female,Hostel,Night,Kinesthetic,Poor,High,Poor,No,No,Not Started,338,183,87,606,67.3,75.8,7.57,0,35,4,1,0,3.0,233,1401,61.04,77.61,Good
STU0885,IT,6,Male,Hostel,Afternoon,Visual,Average,Medium,Average,Yes,Yes,Not Started,253,357,131,206,70.8,78.5,8.45,0,39,7,2,1,5.0,133,1280,76.34,77.37,Good
STU0886,CSE,6,Male,Hostel,Night,Auditory,Average,Medium,Good,No,No,In Progress,148,193,217,192,82.5,69.3,7.63,0,36,3,1,1,4.0,108,1111,62.04,80.81,Good
STU0887,CSE-DS,2,Female,Day Scholar,Night,Kinesthetic,Average,High,Average,Yes,No,Not Started,93,227,236,767,73.3,58.9,5.88,2,31,2,0,0,1.0,170,1007,61.36,65.92,Average
STU0888,CSE,3,Male,Hostel,Morning,Visual,Average,High,Average,Yes,No,Not Started,34,92,308,508,81.8,71.4,6.78,1,37,1,3,1,1.0,173,1150,54.32,75.13,Good
STU0889,CSE,3,Female,Day Scholar,Night,Auditory,Average,Medium,Poor,No,No,Not Started,173,219,122,220,72.7,62.4,6.85,0,32,0,1,1,0.0,118,982,46.88,71.46,Good
STU0890,CSE,5,Male,Hostel,Night,Auditory,Good,Medium,Good,No,Yes,Not Started,185,207,85,425,77.7,67.5,6.94,0,30,0,0,0,3.0,234,1236,75.48,72.0,Good
STU0891,CSE-DS,4,Female,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,274,48,114,0,82.5,72.5,7.29,0,38,3,0,0,3.0,37,856,70.44,84.28,Good
STU0892,IT,5,Male,Hostel,Night,Kinesthetic,Average,Medium,Average,Yes,No,Not Started,115,201,66,164,72.0,60.2,5.62,4,32,0,4,1,1.0,99,1198,61.61,57.52,Average
STU0893,IT,8,Female,Hostel,Morning,Kinesthetic,Average,High,Good,No,No,Placed,212,132,114,238,84.2,75.5,7.62,1,38,4,1,1,4.0,226,1133,64.23,79.57,Good
STU0894,CSE,1,Female,Day Scholar,Afternoon,Visual,Average,Medium,Good,Yes,No,Not Started,147,412,59,196,75.0,67.3,6.64,0,33,1,1,0,1.0,9,961,55.9,72.13,Good
STU0895,CSE-DS,7,Female,Hostel,Morning,Kinesthetic,Good,Low,Good,No,No,In Progress,314,272,222,144,77.4,66.8,5.86,0,32,5,3,0,2.0,141,1129,85.42,75.86,Good
STU0896,CSE,5,Female,Hostel,Night,Kinesthetic,Good,Low,Good,No,No,Not Started,168,416,46,414,88.8,72.4,7.51,2,32,6,2,2,6.0,168,1196,91.25,75.83,Good
STU0897,CSE,8,Female,Hostel,Afternoon,Kinesthetic,Poor,High,Poor,No,Yes,Placed,114,10,294,237,84.5,66.8,7.05,1,36,8,2,3,6.0,297,1287,56.24,80.62,Good
STU0898,IT,2,Male,Hostel,Afternoon,Auditory,Good,Medium,Good,No,Yes,Not Started,72,115,0,270,89.3,64.1,6.36,4,31,1,0,0,0.0,122,916,64.19,64.63,Average
